file:smglom/db/source/mod/ERD.en.tex,ERD?ERD,en,ERD,entity relationship diagram
file:smglom/algebra/source/mod/principal-ideal-domain.en.tex,principal-ideal-domain?principal-ideal-domain,en,PID,principal ideal domain
file:smglom/algebra/source/mod/bounded-lattice.zhs.tex,bounded-lattice?bounded,zhs,有界
file:smglom/algebra/source/mod/bounded-lattice.zhs.tex,bounded-lattice?top,zhs,上界
file:smglom/algebra/source/mod/bounded-lattice.zhs.tex,bounded-lattice?bottom,zhs,下界
file:smglom/algebra/source/mod/commutator.en.tex,commutator?commutator,en,commutator
file:smglom/algebra/source/mod/free-group.en.tex,free-group?generators,en,generating set,generators
file:smglom/algebra/source/mod/free-group.en.tex,free-group?free-group,en,free
file:smglom/algebra/source/mod/closureproperty.zhs.tex,closureproperty?closed,zhs,闭合的
file:smglom/algebra/source/mod/subring.de.tex,subring?subring,de,Teilring
file:smglom/algebra/source/mod/subring.de.tex,subring?ring-extension,de,Ringerweiterung
file:smglom/algebra/source/mod/subring.de.tex,subring?proper-subring,de,echten Teilring
file:smglom/algebra/source/mod/subring.de.tex,subring?proper-ring-extension,de,echte Ringerweiterung
file:smglom/algebra/source/mod/general-linear-group.en.tex,general-linear-group?general-linear-group,en,general linear group
file:smglom/algebra/source/mod/ideal.zhs.tex,ideal?right-ideal,zhs,右理想
file:smglom/algebra/source/mod/ideal.zhs.tex,ideal?left-ideal,zhs,左理想
file:smglom/algebra/source/mod/ideal.zhs.tex,ideal?ideal,zhs,双边理想,理想
file:smglom/algebra/source/mod/permutation-group.zhs.tex,permutation-group?permutation-group,zhs,置换群
file:smglom/algebra/source/mod/complemented-lattice.zhs.tex,complemented-lattice?complemented,zhs,有余的,有补的
file:smglom/algebra/source/mod/complemented-lattice.zhs.tex,complemented-lattice?complement,zhs,补元
file:smglom/algebra/source/mod/algebraicallyclosedfield.de.tex,algebraicallyclosedfield?algebraically-closed,de,algebraisch abgeschlossen
file:smglom/algebra/source/mod/projectivealgebraiccurve.en.tex,projectivealgebraiccurve?projective-algebraic-curve,en,projective algebraic curve
file:smglom/algebra/source/mod/group-order.zhs.tex,group-order?order,zhs,阶
file:smglom/algebra/source/mod/permutation-group.en.tex,permutation-group?permutation-group,en,permutation group
file:smglom/algebra/source/mod/irreduciblepolynomial.en.tex,irreduciblepolynomial?irreducible,en,irreducible
file:smglom/algebra/source/mod/algebraicallyclosedfield.zhs.tex,algebraicallyclosedfield?algebraically-closed,zhs,代数闭包
file:smglom/algebra/source/mod/algebraic.en.tex,algebraic?algebraic,en,algebraic
file:smglom/algebra/source/mod/class-number.de.tex,class-number?class-number,de,Klassenzahl
file:smglom/algebra/source/mod/root.de.tex,root?root,de,Wurzel
file:smglom/algebra/source/mod/monoid.de.tex,monoid?monoid,de,Monoid
file:smglom/algebra/source/mod/subgroup.en.tex,subgroup?subgroup,en,subgroup
file:smglom/algebra/source/mod/subgroup.en.tex,subgroup?group-extension,en,group extension,overgroup
file:smglom/algebra/source/mod/subgroup.en.tex,subgroup?proper-subgroup,en,proper subgroup
file:smglom/algebra/source/mod/subgroup.en.tex,subgroup?trivial-subgroup,en,trivial subgroup
file:smglom/algebra/source/mod/subgroup.en.tex,subgroup?proper-subgroup],en,proper subgroup]
file:smglom/algebra/source/mod/cgroup.en.tex,cgroup?commutative-group,en,Abelian group,commutative group
file:smglom/algebra/source/mod/group-order.de.tex,group-order?order,de,Ordnung
file:smglom/algebra/source/mod/free-group.de.tex,free-group?free-group,de,frei
file:smglom/algebra/source/mod/free-group.de.tex,free-group?generators,de,generierende Menge,Generator
file:smglom/algebra/source/mod/affinealgebraiccurve.en.tex,affinealgebraiccurve?affine-algebraic-curve,en,affine algebraic curve
file:smglom/algebra/source/mod/inverse.de.tex,inverse?left-inverse,de,linksinverses
file:smglom/algebra/source/mod/inverse.de.tex,inverse?right-inverse,de,rechtsinverses
file:smglom/algebra/source/mod/inverse.de.tex,inverse?isinverse,de,inverses
file:smglom/algebra/source/mod/cancellativemagma.de.tex,cancellativemagma?left-cancellative,de,rechtsregulär,linkskürzbar,linksregulär
file:smglom/algebra/source/mod/cancellativemagma.de.tex,cancellativemagma?right-cancellative,de,rechtskürzbar
file:smglom/algebra/source/mod/cancellativemagma.de.tex,cancellativemagma?cancellative,de,kürzbar,regulär
file:smglom/algebra/source/mod/prime-element.en.tex,prime-element?prime,en,prime
file:smglom/algebra/source/mod/loop.zhs.tex,loop?loop,zhs,幺拟群,圈
file:smglom/algebra/source/mod/commutator.de.tex,commutator?commutator,de,Kommutator
file:smglom/algebra/source/mod/euclidean-domain.zhs.tex,euclidean-domain?euclidean-domain,zhs,欧几里得整环
file:smglom/algebra/source/mod/cancellativemagma.en.tex,cancellativemagma?left-cancellative,en,left cancellative
file:smglom/algebra/source/mod/cancellativemagma.en.tex,cancellativemagma?right-cancellative,en,right cancellative
file:smglom/algebra/source/mod/cancellativemagma.en.tex,cancellativemagma?cancellative,en,cancellative
file:smglom/algebra/source/mod/lattice.zhs.tex,lattice?lattice,zhs,格
file:smglom/algebra/source/mod/lattice.zhs.tex,lattice?absorption-law,zhs,吸收 律
file:smglom/algebra/source/mod/lattice.en.tex,lattice?lattice,en,lattice
file:smglom/algebra/source/mod/lattice.en.tex,lattice?absorption-law,en,absorption law
file:smglom/algebra/source/mod/free-group.zhs.tex,free-group?free-group,zhs,自由 的
file:smglom/algebra/source/mod/free-group.zhs.tex,free-group?group-generating-set,zhs,生成集合
file:smglom/algebra/source/mod/archimedeanproperty.en.tex,archimedeanproperty?Archimedean,en,Archimedean
file:smglom/algebra/source/mod/ambientspace.en.tex,ambientspace?ambient-space,en,ambient space
file:smglom/algebra/source/mod/galoisgroup.en.tex,galoisgroup?automorphism,en,automorphism
file:smglom/algebra/source/mod/galoisgroup.en.tex,galoisgroup?Galois-group,en,Galois group
file:smglom/algebra/source/mod/galoisgroup.en.tex,galoisgroup?Galois-group],en,Galois group]
file:smglom/algebra/source/mod/permutation-group.de.tex,permutation-group?permutation-group,de,Permutationsgruppe
file:smglom/algebra/source/mod/Boolean-algebra.de.tex,Boolean-algebra?trivial,de,degeneriert,trivial
file:smglom/algebra/source/mod/Boolean-algebra.de.tex,Boolean-algebra?Boolean-algebra,de,Boolesche Algebra
file:smglom/algebra/source/mod/idempotent.zhs.tex,idempotent?idempotent,zhs,幂等
file:smglom/algebra/source/mod/quotient-group.en.tex,quotient-group?quotient-group,en,factor group,quotient group
file:smglom/algebra/source/mod/quotient-group.en.tex,quotient-group?left-cosets,en,left cosets
file:smglom/algebra/source/mod/idempotent.de.tex,idempotent?idempotent,de,idempotent
file:smglom/algebra/source/mod/cgroup.de.tex,cgroup?commutative-group,de,kommutative Gruppe,Abelsche Gruppe
file:smglom/algebra/source/mod/complemented-lattice.en.tex,complemented-lattice?complemented,en,complemented
file:smglom/algebra/source/mod/complemented-lattice.en.tex,complemented-lattice?complement,en,complement
file:smglom/algebra/source/mod/homogeneouspolynomial.zhs.tex,homogeneouspolynomial?homogeneous,zhs,齐次的
file:smglom/algebra/source/mod/loop.de.tex,loop?loop,de,Loop
file:smglom/algebra/source/mod/group-homomorphism.en.tex,group-homomorphism?group-homomorphism,en,group homomorphism
file:smglom/algebra/source/mod/special-linear-group.de.tex,special-linear-group?special-linear-group,de,spezielle lineare Gruppe
file:smglom/algebra/source/mod/distributive-lattice.en.tex,distributive-lattice?distributive-lattice,en,distributive
file:smglom/algebra/source/mod/monoid-power.de.tex,monoid-power?power,de,Potenz
file:smglom/algebra/source/mod/separableextension.en.tex,separableextension?separable-extension,en,separable extension
file:smglom/algebra/source/mod/polynomial-equation.en.tex,polynomial-equation?polynomial-equation,en,polynomial equation
file:smglom/algebra/source/mod/semilattice.de.tex,semilattice?semilattice,de,Halbverband
file:smglom/algebra/source/mod/ideal.de.tex,ideal?right-ideal,de,rechtes Ideal
file:smglom/algebra/source/mod/ideal.de.tex,ideal?left-ideal,de,linkes Ideal
file:smglom/algebra/source/mod/ideal.de.tex,ideal?ideal,de,Ideal,beidseitiges Ideal
file:smglom/algebra/source/mod/normalextension.en.tex,normalextension?normal,en,normal
file:smglom/algebra/source/mod/commutator.zhs.tex,commutator?commutator,zhs,交换子,换位 子
file:smglom/algebra/source/mod/polynomial-function.zhs.tex,polynomial-function?polynomial-function,zhs,多项式函数
file:smglom/algebra/source/mod/prime-ideal-comm.en.tex,prime-ideal-comm?prime-ideal,en,prime,prime ideal
file:smglom/algebra/source/mod/trivial-group.de.tex,trivial-group?trivial,de,trivial
